QID,Prediction
Q16985,检查是是，
Q16986,是是是是的，
Q16987,检查更换，
Q16988,是是是的，
Q16989,是是是是，
Q16990,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q16991,是是是的，
Q16992,检查更换，
Q16993,是是是是是的，可以，是的，
Q16994,是是是是，
Q16995,检查更换，
Q16996,检查更换，
Q16997,是是是是是，
Q16998,是是是是，
Q16999,检查是是的，
Q17000,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17001,检查更换，
Q17002,是是是是是，
Q17003,检查是是，
Q17004,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17005,是是是是是，
Q17006,是是是是是，
Q17007,检查更换，
Q17008,是是是的，
Q17009,是是是是，
Q17010,检查更换，
Q17011,检查是的，
Q17012,检查更换，
Q17013,是是是是，
Q17014,是是是是的，
Q17015,检查更换，
Q17016,检查更换，
Q17017,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17018,是是是，可以，
Q17019,检查更换，
Q17020,检查是是，
Q17021,是是是，
Q17022,检查更换，
Q17023,是是是是是，
Q17024,是是是是，
Q17025,检查更换，
Q17026,是是是，
Q17027,是是是是，
Q17028,是是是是，
Q17029,检查更换，
Q17030,检查更换，
Q17031,是是是，
Q17032,是是是的，
Q17033,检查更换，
Q17034,检查是是，
Q17035,是是是是是是的，
Q17036,是是是是的，
Q17037,是是是，
Q17038,检查更换，
Q17039,是是是的，
Q17040,是是是的，
Q17041,是是是是，
Q17042,检查是是，可以
Q17043,检查更换，
Q17044,是是是是的，
Q17045,是是是是的，
Q17046,检查更换，
Q17047,检查是的，
Q17048,是是是是的，
Q17049,检查是是，
Q17050,是是是是的，
Q17051,检查更换，
Q17052,是是是的，
Q17053,是是是是，
Q17054,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17055,是是是的，
Q17056,检查更换，
Q17057,是是是是是的，可以，是的，
Q17058,是是是是，
Q17059,检查更换，
Q17060,检查更换，
Q17061,是是是是是，
Q17062,是是是是，
Q17063,检查是是的，
Q17064,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17065,检查更换，
Q17066,是是是是是，
Q17067,检查是是，
Q17068,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17069,是是是是是，
Q17070,是是是是是，
Q17071,检查更换，
Q17072,是是是的，
Q17073,是是是是，
Q17074,检查更换，
Q17075,检查是的，
Q17076,检查更换，
Q17077,是是是是，
Q17078,是是是是的，
Q17079,检查更换，
Q17080,检查更换，
Q17081,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17082,是是是，可以，
Q17083,检查更换，
Q17084,检查是是，
Q17085,是是是，
Q17086,检查更换，
Q17087,是是是是是，
Q17088,是是是是，
Q17089,检查更换，
Q17090,是是是，
Q17091,是是是是，
Q17092,是是是是，
Q17093,检查更换，
Q17094,检查更换，
Q17095,是是是，
Q17096,是是是的，
Q17097,检查更换，
Q17098,检查是是，
Q17099,是是是是是是的，
Q17100,是是是是的，
Q17101,是是是，
Q17102,检查更换，
Q17103,是是是的，
Q17104,是是是的，
Q17105,是是是是，
Q17106,检查是是，可以
Q17107,检查更换，
Q17108,是是是是的，
Q17109,是是是是的，
Q17110,检查更换，
Q17111,检查是的，
Q17112,是是是是的，
Q17113,检查是是，
Q17114,是是是是的，
Q17115,检查更换，
Q17116,是是是的，
Q17117,是是是是，
Q17118,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17119,是是是的，
Q17120,检查更换，
Q17121,是是是是是的，可以，是的，
Q17122,是是是是，
Q17123,检查更换，
Q17124,检查更换，
Q17125,是是是是是，
Q17126,是是是是，
Q17127,检查是是的，
Q17128,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17129,检查更换，
Q17130,是是是是是，
Q17131,检查是是，
Q17132,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17133,是是是是是，
Q17134,是是是是是，
Q17135,检查更换，
Q17136,是是是的，
Q17137,是是是是，
Q17138,检查更换，
Q17139,检查是的，
Q17140,检查更换，
Q17141,是是是是，
Q17142,是是是是的，
Q17143,检查更换，
Q17144,检查更换，
Q17145,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17146,是是是，可以，
Q17147,检查更换，
Q17148,检查是是，
Q17149,是是是，
Q17150,检查更换，
Q17151,是是是是是，
Q17152,是是是是，
Q17153,检查更换，
Q17154,是是是，
Q17155,是是是是，
Q17156,是是是是，
Q17157,检查更换，
Q17158,检查更换，
Q17159,是是是，
Q17160,是是是的，
Q17161,检查更换，
Q17162,检查是是，
Q17163,是是是是是是的，
Q17164,是是是是的，
Q17165,是是是，
Q17166,检查更换，
Q17167,是是是的，
Q17168,是是是的，
Q17169,是是是是，
Q17170,检查是是，可以
Q17171,检查更换，
Q17172,是是是是的，
Q17173,是是是是的，
Q17174,检查更换，
Q17175,检查是的，
Q17176,是是是是的，
Q17177,检查是是，
Q17178,是是是是的，
Q17179,检查更换，
Q17180,是是是的，
Q17181,是是是是，
Q17182,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17183,是是是的，
Q17184,检查更换，
Q17185,是是是是是的，可以，是的，
Q17186,是是是是，
Q17187,检查更换，
Q17188,检查更换，
Q17189,是是是是是，
Q17190,是是是是，
Q17191,检查是是的，
Q17192,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17193,检查更换，
Q17194,是是是是是，
Q17195,检查是是，
Q17196,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17197,是是是是是，
Q17198,是是是是是，
Q17199,检查更换，
Q17200,是是是的，
Q17201,是是是是，
Q17202,检查更换，
Q17203,检查是的，
Q17204,检查更换，
Q17205,是是是是，
Q17206,是是是是的，
Q17207,检查更换，
Q17208,检查更换，
Q17209,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17210,是是是，可以，
Q17211,检查更换，
Q17212,检查是是，
Q17213,是是是，
Q17214,检查更换，
Q17215,是是是是是，
Q17216,是是是是，
Q17217,检查更换，
Q17218,是是是，
Q17219,是是是是，
Q17220,是是是是，
Q17221,检查更换，
Q17222,检查更换，
Q17223,是是是，
Q17224,是是是的，
Q17225,检查更换，
Q17226,检查是是，
Q17227,是是是是是是的，
Q17228,是是是是的，
Q17229,是是是，
Q17230,检查更换，
Q17231,是是是的，
Q17232,是是是的，
Q17233,是是是是，
Q17234,检查是是，可以
Q17235,检查更换，
Q17236,是是是是的，
Q17237,是是是是的，
Q17238,检查更换，
Q17239,检查是的，
Q17240,是是是是的，
Q17241,检查是是，
Q17242,是是是是的，
Q17243,检查更换，
Q17244,是是是的，
Q17245,是是是是，
Q17246,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17247,是是是的，
Q17248,检查更换，
Q17249,是是是是是的，可以，是的，
Q17250,是是是是，
Q17251,检查更换，
Q17252,检查更换，
Q17253,是是是是是，
Q17254,是是是是，
Q17255,检查是是的，
Q17256,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17257,检查更换，
Q17258,是是是是是，
Q17259,检查是是，
Q17260,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17261,是是是是是，
Q17262,是是是是是，
Q17263,检查更换，
Q17264,是是是的，
Q17265,是是是是，
Q17266,检查更换，
Q17267,检查是的，
Q17268,检查更换，
Q17269,是是是是，
Q17270,是是是是的，
Q17271,检查更换，
Q17272,检查更换，
Q17273,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17274,是是是，可以，
Q17275,检查更换，
Q17276,检查是是，
Q17277,是是是，
Q17278,检查更换，
Q17279,是是是是是，
Q17280,是是是是，
Q17281,检查更换，
Q17282,是是是，
Q17283,是是是是，
Q17284,是是是是，
Q17285,检查更换，
Q17286,检查更换，
Q17287,是是是，
Q17288,是是是的，
Q17289,检查更换，
Q17290,检查是是，
Q17291,是是是是是是的，
Q17292,是是是是的，
Q17293,是是是，
Q17294,检查更换，
Q17295,是是是的，
Q17296,是是是的，
Q17297,是是是是，
Q17298,检查是是，可以
Q17299,检查更换，
Q17300,是是是是的，
Q17301,是是是是的，
Q17302,检查更换，
Q17303,检查是的，
Q17304,是是是是的，
Q17305,检查是是，
Q17306,是是是是的，
Q17307,检查更换，
Q17308,是是是的，
Q17309,是是是是，
Q17310,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17311,是是是的，
Q17312,检查更换，
Q17313,是是是是是的，可以，是的，
Q17314,是是是是，
Q17315,检查更换，
Q17316,检查更换，
Q17317,是是是是是，
Q17318,是是是是，
Q17319,检查是是的，
Q17320,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17321,检查更换，
Q17322,是是是是是，
Q17323,检查是是，
Q17324,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17325,是是是是是，
Q17326,是是是是是，
Q17327,检查更换，
Q17328,是是是的，
Q17329,是是是是，
Q17330,检查更换，
Q17331,检查是的，
Q17332,检查更换，
Q17333,是是是是，
Q17334,是是是是的，
Q17335,检查更换，
Q17336,检查更换，
Q17337,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q17338,是是是，可以，
Q17339,检查更换，
Q17340,检查是是，
Q17341,是是是，
Q17342,检查更换，
Q17343,是是是是是，
Q17344,是是是是，
Q17345,检查更换，
Q17346,是是是，
Q17347,是是是是，
Q17348,是是是是，
Q17349,检查更换，
Q17350,检查更换，
Q17351,是是是，
Q17352,是是是的，
Q17353,检查更换，
Q17354,检查是是，
Q17355,是是是是是是的，
Q17356,是是是是的，
Q17357,是是是，
Q17358,检查更换，
Q17359,是是是的，
Q17360,是是是的，
Q17361,是是是是，
Q17362,检查是是，可以
Q17363,检查更换，
Q17364,是是是是的，
Q17365,是是是是的，
Q17366,检查更换，
Q17367,检查是的，
Q17368,是是是是的，
Q17369,检查是是，
Q17370,是是是是的，
Q17371,检查更换，
Q17372,是是是的，
Q17373,是是是是，
Q17374,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q17375,是是是的，
Q17376,检查更换，
Q17377,是是是是是的，可以，是的，
Q17378,是是是是，
Q17379,检查更换，
Q17380,检查更换，
Q17381,是是是是是，
Q17382,是是是是，
Q17383,检查是是的，
Q17384,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q17385,检查更换，
Q17386,是是是是是，
Q17387,检查是是，
Q17388,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q17389,是是是是是，
Q17390,是是是是是，
Q17391,检查更换，
Q17392,是是是的，
Q17393,是是是是，
Q17394,检查更换，
Q17395,检查是的，
Q17396,检查更换，
Q17397,是是是是，
Q17398,是是是是的，
Q17399,检查更换，
Q17400,检查更换，
Q17401,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
